Address,"Country ",State,City,New customer records,Latitude,Longitude
"Encino, CA",US,CA,Encino,10,34.157368,-118.4868709
"Allen, TX",US,TX,Allen,10,33.11341,-96.66469
"Elmont, NY",US,NY,Elmont,10,40.7053335,-73.7078294
"Lawrence, KS",US,KS,Lawrence,10,38.9712637,-95.2303867
"Rocklin, CA",US,CA,Rocklin,10,38.7910763,-121.2374
"Tomball, TX",US,TX,Tomball,10,30.1112979,-95.6277886
"Freehold, NJ",US,NJ,Freehold,10,40.2587221,-74.2798686
"SimiValley, CA",US,CA,Simi Valley,10,34.2677404,-118.7538071
"Pearland, TX",US,TX,Pearland,10,29.5394967,-95.2701748
"Union, NJ",US,NJ,Union,10,40.6964878,-74.2698106
"Windermere, FL",US,FL,Windermere,10,28.476444,-81.5688867
"Ballwin, MO",US,MO,Ballwin,10,38.588695,-90.5348411
"VanNuys, CA",US,CA,Van Nuys,10,34.1866193,-118.4486675
"Upland, CA",US,CA,Upland,10,34.0945665,-117.6481586
"WestHills, CA",US,CA,West Hills,10,34.2032325,-118.6454760
"Everett, WA",US,WA,Everett,10,47.9759249,-122.1974857
"Jonesboro, GA",US,GA,Jonesboro,10,33.5218108,-84.3541773
"WinterPark, FL",US,FL,Winter Park,10,28.5977707,-81.3510264
"Lancaster, PA",US,PA,Lancaster,10,40.0379958,-76.3056707
"Fishers, IN",US,IN,Fishers,10,39.9272101,-86.0655168
"Lynnwood, WA",US,WA,Lynnwood,10,47.8198748,-122.2723157
"Visalia, CA",US,CA,Visalia,10,36.3290757,-119.2929046
"Dublin, CA",US,CA,Dublin,10,37.7016339,-121.898299
"Monrovia, CA",US,CA,Monrovia,10,34.1331459,-118.0034453
"Medford, NJ",US,NJ,Medford,10,39.8810746,-74.824055
"Columbia, MO",US,MO,Columbia,10,38.951883,-92.3337366
"Tucker, GA",US,GA,Tucker,10,33.8543717,-84.2168129
"Brentwood, TN",US,TN,Brentwood,10,36.0164475,-86.8161458
"Edmonds, WA",US,WA,Edmonds,10,47.8110637,-122.384333
"Chantilly, VA",US,VA,Chantilly,10,38.885219,-77.4486772
"Plymouth, MN",US,MN,Plymouth,10,45.0162406,-93.4026771
"Stockton, CA",US,CA,Stockton,10,37.9537022,-121.2910052
"Lacey, WA",US,WA,Lacey,10,47.0367448,-122.8076236
"York, PA",US,PA,York,10,39.9613413,-76.7238281
"Glenview, IL",US,IL,Glenview,10,42.0749755,-87.805699
"Apex, NC",US,NC,Apex,10,35.7456969,-78.8383452
"Woodstock, GA",US,GA,Woodstock,10,34.0981541,-84.5143754
"Rochester, MN",US,MN,Rochester,10,44.0240478,-92.4365398
"SanLeandro, CA",US,CA,San Leandro,10,37.7249296,-122.1560768
"Bremerton, WA",US,WA,Bremerton,10,47.5619495,-122.6244828
"RanchoPalosVerdes, CA",US,CA,Rancho Palos Verdes,9,33.7483311,-118.3707683
"PalmBeachGardens, FL",US,FL,Palm Beach Gardens,9,26.8481936,-80.0944426
"ValleyVillage, CA",US,CA,Valley Village,9,34.1637147,-118.3965758
"CitrusHeights, CA",US,CA,Citrus Heights,9,38.7071247,-121.2810611
"BainbridgeIsland, WA",US,WA,Bainbridge Island,9,47.6515096,-122.5246791
"FarmingtonHills, MI",US,MI,Farmington Hills,9,42.4853125,-83.3771553
"PalosVerdesEstates, CA",US,CA,Palos Verdes Estates,9,33.7872386,-118.4018130
"CoralGables, FL",US,FL,Coral Gables,9,25.7064826,-80.2851631
"Fayetteville, AR",US,AR,Fayetteville,9,36.1136308,-94.1464972
"Jacksonville, NC",US,NC,Jacksonville,9,34.7917323,-77.3886351
"WestDesMoines, IA",US,IA,West Des Moines,9,41.5979386,-93.7611186
"Framingham, MA",US,MA,Framingham,9,42.2761041,-71.4200485
"Winnetka, IL",US,IL,Winnetka,9,42.1052434,-87.7326669
"Lenexa, KS",US,KS,Lenexa,9,38.9589158,-94.7578923
"Plymouth, MA",US,MA,Plymouth,9,41.9583799,-70.6673851
"Livonia, MI",US,MI,Livonia,9,42.4293799,-83.3391391
"YorbaLinda, CA",US,CA,Yorba Linda,9,33.8901096,-117.8249705
"Tarzana, CA",US,CA,Tarzana,9,34.1705475,-118.5327788
"Lanham, MD",US,MD,Lanham,9,38.965365,-76.8417927
"Centennial, CO",US,CO,Centennial,9,39.5968098,-104.8051148
"CherryHill, NJ",US,NJ,Cherry Hill,9,39.9158812,-75.0115219
"Tigard, OR",US,OR,Tigard,9,45.394406,-122.7515619
"Jupiter, FL",US,FL,Jupiter,9,26.9486083,-80.0820361
"Englewood, CO",US,CO,Englewood,9,39.6555812,-104.9999056
"Livermore, CA",US,CA,Livermore,9,37.6849808,-121.7670842
"Meridian, ID",US,ID,Meridian,9,43.6018592,-116.3905942
"Bloomfield, NJ",US,NJ,Bloomfield,9,40.7927873,-74.2000014
"Bethlehem, PA",US,PA,Bethlehem,9,40.6092804,-75.3931974
"Shreveport, LA",US,LA,Shreveport,9,32.4440822,-93.7269207
"Orinda, CA",US,CA,Orinda,9,37.8784879,-122.183681
"Sunrise, FL",US,FL,Sunrise,9,26.119078,-80.3604364
"Waldorf, MD",US,MD,Waldorf,9,38.6023935,-76.9274072
"Wichita, KS",US,KS,Wichita,9,37.6919475,-97.3375053
"Providence, RI",US,RI,Providence,9,41.8239891,-71.4128343
"Metairie, LA",US,LA,Metairie,9,30.0018546,-90.1767012
"Aurora, IL",US,IL,Aurora,9,41.7613631,-88.3075388
"Brookline, MA",US,MA,Brookline,9,42.332199,-71.1157843
"MorganHill, CA",US,CA,Morgan Hill,9,37.1304080,-121.6544974
"Sterling, VA",US,VA,Sterling,9,39.003685,-77.4083096
"Duluth, GA",US,GA,Duluth,9,34.0129851,-84.1834939
"SanPedro, CA",US,CA,San Pedro,9,33.7358518,-118.2922934
"Clermont, FL",US,FL,Clermont,9,28.5255101,-81.7274934
"Potomac, MD",US,MD,Potomac,9,39.0180508,-77.1956331
"Bluffton, SC",US,SC,Bluffton,9,32.2515281,-80.89876
"LittleElm, TX",US,TX,Little Elm,9,33.1626194,-96.9375051
"Apopka, FL",US,FL,Apopka,9,28.6196145,-81.6140103
"Ridgewood, NY",US,NY,Ridgewood,9,43.2455033,-78.6492801
"Norcross, GA",US,GA,Norcross,9,33.9669462,-84.2120189
"Voorhees, NJ",US,NJ,Voorhees,9,39.8501128,-75.0021167
"Princeton, NJ",US,NJ,Princeton,9,40.3421376,-74.6588346
"SanRafael, CA",US,CA,San Rafael,9,37.9712598,-122.5167536
"Marlton, NJ",US,NJ,Marlton,9,39.9005585,-74.9338911
"Madison, AL",US,AL,Madison,9,34.6928726,-86.7511427
"FosterCity, CA",US,CA,Foster City,9,37.5600336,-122.2688522
"Odenton, MD",US,MD,Odenton,9,39.0657788,-76.6876169
"Conroe, TX",US,TX,Conroe,9,30.31265,-95.45827
"Hanover, MD",US,MD,Hanover,9,39.1970409,-76.7329866
"Schaumburg, IL",US,IL,Schaumburg,9,41.9891466,-88.1179961
"Malden, MA",US,MA,Malden,9,42.427049,-71.0670078
"Downingtown, PA",US,PA,Downingtown,8,40.0020755,-75.7105446
"Schenectady, NY",US,NY,Schenectady,8,42.8142432,-73.9395687
"BloomfieldHills, MI",US,MI,Bloomfield Hills,8,42.5836450,-83.2454883
"PortWashington, NY",US,NY,Port Washington,8,40.8263965,-73.6849930
"PleasantHill, CA",US,CA,Pleasant Hill,8,37.9479786,-122.0607963
"ForestHills, NY",US,NY,Forest Hills,8,40.7231009,-73.8466125
"Bloomington, MN",US,MN,Bloomington,8,44.8585917,-93.3297484
"GranadaHills, CA",US,CA,Granada Hills,8,34.2661558,-118.5174342
"Poughkeepsie, NY",US,NY,Poughkeepsie,8,41.7070397,-73.9380244
"BrokenArrow, OK",US,OK,Broken Arrow,8,36.0525993,-95.7908195
"Fayetteville, GA",US,GA,Fayetteville,8,33.4474027,-84.460161
"Springfield, MO",US,MO,Springfield,8,37.1778013,-93.3247982
"EastLansing, MI",US,MI,East Lansing,8,42.7282572,-84.4529598
"DelrayBeach, FL",US,FL,Delray Beach,8,26.4390901,-80.0796424
"HighlandsRanch, CO",US,CO,Highlands Ranch,8,39.5450526,-104.9423317
"LakeOswego, OR",US,OR,Lake Oswego,8,45.4158408,-122.662022
"Redmond, WA",US,WA,Redmond,8,47.6661445,-122.1014109
"Pomona, CA",US,CA,Pomona,8,34.0556686,-117.8239282
"Elkhorn, NE",US,NE,Elkhorn,8,41.2922138,-96.2385812
"Norristown, PA",US,PA,Norristown,8,40.1429435,-75.3478671
"Northridge, CA",US,CA,Northridge,8,34.2304561,-118.5451455
"Beverly, MA",US,MA,Beverly,8,42.5894402,-70.9094598
"Carson, CA",US,CA,Carson,8,33.8778447,-118.2804573
"VeroBeach, FL",US,FL,Vero Beach,8,27.6387163,-80.3975399
"Lancaster, CA",US,CA,Lancaster,8,34.6965916,-118.13624
"Norfolk, VA",US,VA,Norfolk,8,36.8434901,-76.2761014
"Antioch, TN",US,TN,Antioch,8,36.0470425,-86.5984515
"SanMarcos, CA",US,CA,San Marcos,8,33.1352995,-117.1743395
"Middletown, DE",US,DE,Middletown,8,39.4496968,-75.6924955
"Cordova, TN",US,TN,Cordova,8,35.1747152,-89.7525558
"Wayne, NJ",US,NJ,Wayne,8,40.9308513,-74.2265965
"Somerville, MA",US,MA,Somerville,8,42.375891,-71.1030191
"Levittown, NY",US,NY,Levittown,8,40.721775,-73.5125577
"GigHarbor, WA",US,WA,Gig Harbor,8,47.3259697,-122.5878659
"Waltham, MA",US,MA,Waltham,8,42.3743059,-71.2356117
"Keller, TX",US,TX,Keller,8,32.92693,-97.24914
"LandOLakes, FL",US,FL,Land OLakes,8,,
"Boerne, TX",US,TX,Boerne,8,29.799009,-98.7113926
"Rockwall, TX",US,TX,Rockwall,8,32.9312336,-96.4597089
"Ocala, FL",US,FL,Ocala,8,29.1755976,-82.2245368
"Dumfries, VA",US,VA,Dumfries,8,38.5686366,-77.3325812
"Killeen, TX",US,TX,Killeen,8,31.1109683,-97.696456
"Newton, MA",US,MA,Newton,8,42.3455688,-71.2085428
"Lewes, DE",US,DE,Lewes,8,38.7388702,-75.0883832
"Amarillo, TX",US,TX,Amarillo,8,35.20717,-101.83078
"Charleston, WV",US,WV,Charleston,8,38.3462151,-81.6384589
"Midland, TX",US,TX,Midland,8,31.9973662,-102.077948
"Calabasas, CA",US,CA,Calabasas,8,34.1542261,-118.6445583
"WestOrange, NJ",US,NJ,West Orange,8,40.8042805,-74.2490941
"Wayne, PA",US,PA,Wayne,8,40.0458376,-75.3871651
"Worcester, MA",US,MA,Worcester,8,42.2625621,-71.8018877
"Macon, GA",US,GA,Macon,8,32.8181754,-83.6939107
"Surprise, AZ",US,AZ,Surprise,8,33.6281181,-112.3782658
"Danville, CA",US,CA,Danville,8,37.7890136,-121.9849592
"Menifee, CA",US,CA,Menifee,8,33.6745492,-117.1667433
"Greer, SC",US,SC,Greer,8,34.9803036,-82.2311217
"EwaBeach, HI",US,HI,Ewa Beach,8,21.3156030,-158.0088040
"Baldwin, NY",US,NY,Baldwin,8,40.6534835,-73.6113502
"Westfield, IN",US,IN,Westfield,8,40.0497453,-86.157658
"Redlands, CA",US,CA,Redlands,8,34.0635903,-117.1638519
"Greenbelt, MD",US,MD,Greenbelt,8,39.0110565,-76.9112212
"Claremont, CA",US,CA,Claremont,8,34.0939798,-117.7164956
"BrynMawr, PA",US,PA,Bryn Mawr,8,40.0238245,-75.3173407
"SantaMaria, CA",US,CA,Santa Maria,8,34.9531295,-120.4358570
"SanCarlos, CA",US,CA,San Carlos,8,37.5049360,-122.2618230
"Lewisville, TX",US,TX,Lewisville,8,33.0560114,-97.0140839
"Watertown, MA",US,MA,Watertown,8,42.3643417,-71.1587609
"Leawood, KS",US,KS,Leawood,8,38.970653,-94.6150108
"Boulder, CO",US,CO,Boulder,8,40.0149856,-105.270545
"Belleville, IL",US,IL,Belleville,8,38.5221895,-89.9748658
"ClarendonHills, IL",US,IL,Clarendon Hills,7,41.7961237,-87.9551429
"PompanoBeach, FL",US,FL,Pompano Beach,7,26.2613723,-80.1012628
"CorpusChristi, TX",US,TX,Corpus Christi,7,27.7635302,-97.4033191
"Hattiesburg, MS",US,MS,Hattiesburg,7,31.3271694,-89.286375
"SaintCharles, MO",US,MO,Saint Charles,7,38.7838550,-90.4816770
"SanBernardino, CA",US,CA,San Bernardino,7,34.8253019,-116.0833144
"StoneMountain, GA",US,GA,Stone Mountain,7,33.8062166,-84.1457505
"Strongsville, OH",US,OH,Strongsville,7,41.3024496,-81.8439526
"CoconutCreek, FL",US,FL,Coconut Creek,7,26.2517482,-80.1789351
"WinterSprings, FL",US,FL,Winter Springs,7,28.6987317,-81.3055188
"RanchoSantaFe, CA",US,CA,Rancho Santa Fe,7,33.0242314,-117.1979781
"NorthChesterfield, VA",US,VA,North Chesterfield,7,37.5056125,-77.6087021
"RochesterHills, MI",US,MI,Rochester Hills,7,42.6583661,-83.1499322
"VernonHills, IL",US,IL,Vernon Hills,7,42.2411774,-87.9438526
"ArlingtonHeights, IL",US,IL,Arlington Heights,7,42.0811563,-87.9802164
"NewportNews, VA",US,VA,Newport News,7,37.1038911,-76.4894212
"PointRoberts, WA",US,WA,Point Roberts,7,48.9868642,-123.0560063
"Mississauga, ON",CA,ON,Mississauga,7,43.5783852,-79.6298061
"Phoenixville, PA",US,PA,Phoenixville,7,40.1585668,-75.5115849
"Bentonville, AR",US,AR,Bentonville,7,36.345899,-94.2138035
"Catonsville, MD",US,MD,Catonsville,7,39.2609921,-76.7455478
"CottageGrove, MN",US,MN,Cottage Grove,7,44.8277446,-92.9438218
"RanchoCordova, CA",US,CA,Rancho Cordova,7,38.5890723,-121.3027280
"LaderaRanch, CA",US,CA,Ladera Ranch,7,33.5520801,-117.6384556
"FortWashington, MD",US,MD,Fort Washington,7,38.7379948,-77.0043136
"Gainesville, GA",US,GA,Gainesville,7,34.288753,-83.8196226
"BowlingGreen, KY",US,KY,Bowling Green,7,36.9929203,-86.4428677
"Bloomington, IN",US,IN,Bloomington,7,39.1802358,-86.5093526
"DaytonaBeach, FL",US,FL,Daytona Beach,7,29.2108147,-81.0228331
"HighlandPark, IL",US,IL,Highland Park,7,42.1816919,-87.8003438
"JohnsonCity, TN",US,TN,Johnson City,7,36.3167671,-82.3529030
"MountLaurel, NJ",US,NJ,Mount Laurel,7,39.9340020,-74.8909988
"Arlington, MA",US,MA,Arlington,7,42.4187728,-71.1618369
"Brookhaven, GA",US,GA,Brookhaven,7,33.8601971,-84.3392787
"Glenside, PA",US,PA,Glenside,7,40.1014262,-75.1537213
"Akron, OH",US,OH,Akron,7,41.1109905,-81.5714096
"Medford, OR",US,OR,Medford,7,42.3727441,-122.8734383
"Larchmont, NY",US,NY,Larchmont,7,40.9345412,-73.7583563
"Waukee, IA",US,IA,Waukee,7,41.5982534,-93.8448055
"SantaCruz, CA",US,CA,Santa Cruz,7,36.9789359,-122.014615
"Montecito, CA",US,CA,Montecito,7,33.4904195,-117.1010783
"Weston, FL",US,FL,Weston,7,26.0954568,-80.4050287
"Bayonne, NJ",US,NJ,Bayonne,7,40.6413435,-74.1424287
"Quincy, MA",US,MA,Quincy,7,42.2380761,-70.9757625
"Gardena, CA",US,CA,Gardena,7,33.8889616,-118.292
"EastOrange, NJ",US,NJ,East Orange,7,40.7642404,-74.2150110
"Tyler, TX",US,TX,Tyler,7,32.3163078,-95.2536994
"Burke, VA",US,VA,Burke,7,38.7812445,-77.2688875
"Lynchburg, VA",US,VA,Lynchburg,7,37.4064274,-79.1570872
"Largo, FL",US,FL,Largo,7,27.883929,-82.8345108
"Severn, MD",US,MD,Severn,7,39.1354665,-76.7006238
"Cranston, RI",US,RI,Cranston,7,41.7915702,-71.4244169
"Georgetown, KY",US,KY,Georgetown,7,38.2339497,-84.4334623
"Homewood, IL",US,IL,Homewood,7,41.5625033,-87.6681167
"Hemet, CA",US,CA,Hemet,7,33.7329255,-117.0240605
"ElCerrito, CA",US,CA,El Cerrito,7,37.9154056,-122.3014110
"Lutz, FL",US,FL,Lutz,7,28.153943,-82.4710091
"Roanoke, TX",US,TX,Roanoke,7,32.99827,-97.22929
"ElCajon, CA",US,CA,El Cajon,7,32.7947731,-116.9625260
"Morristown, NJ",US,NJ,Morristown,7,40.7974009,-74.4742975
"LongBeach, NY",US,NY,Long Beach,7,40.5885508,-73.6582631
"Poway, CA",US,CA,Poway,7,32.9988565,-117.025898
"Crofton, MD",US,MD,Crofton,7,39.0159546,-76.6842057
"Needham, MA",US,MA,Needham,7,42.2868365,-71.231587
"Clifton, NJ",US,NJ,Clifton,7,40.8679067,-74.1534135
"RioRancho, NM",US,NM,Rio Rancho,7,35.2702448,-106.6329806
"Sanford, FL",US,FL,Sanford,7,28.8136695,-81.2984825
"NewCanaan, CT",US,CT,New Canaan,7,41.1467630,-73.4948446
"Canton, MI",US,MI,Canton,7,32.6143332,-90.0401567
"PalmBay, FL",US,FL,Palm Bay,7,27.9946969,-80.6366144
"Ontario, CA",US,CA,Ontario,7,34.0616262,-117.6495909
"Richmond, CA",US,CA,Richmond,7,37.9368681,-122.3531597
"OrangePark, FL",US,FL,Orange Park,7,30.1654707,-81.7016346
"Odessa, TX",US,TX,Odessa,7,31.84968,-102.37453
"Pensacola, FL",US,FL,Pensacola,7,30.4197011,-87.1973566
"Tustin, CA",US,CA,Tustin,7,33.7079384,-117.8059916
"Youngstown, OH",US,OH,Youngstown,7,41.1005327,-80.6571016
"Plainfield, NJ",US,NJ,Plainfield,7,40.6184159,-74.4204136
"TomsRiver, NJ",US,NJ,Toms River,7,39.9526791,-74.1968257
"Pacifica, CA",US,CA,Pacifica,7,37.600561,-122.5001259
"Westport, CT",US,CT,Westport,7,41.1190078,-73.3711356
"Kenosha, WI",US,WI,Kenosha,7,42.5846773,-87.8212263
"Bend, OR",US,OR,Bend,7,44.0564248,-121.2660165
"Germantown, TN",US,TN,Germantown,7,35.0888736,-89.8021194
"Hamden, CT",US,CT,Hamden,7,41.3679456,-72.9231317
"ChinoHills, CA",US,CA,Chino Hills,7,33.9926803,-117.7600560
"Mansfield, TX",US,TX,Mansfield,7,32.5756897,-97.0917784
"Carmichael, CA",US,CA,Carmichael,7,38.6167416,-121.313614
"Ottawa, ON",CA,ON,Ottawa,7,45.4164666,-75.6517255
"Plymouth, MI",US,MI,Plymouth,7,42.3588866,-83.4777923
"LaMesa, CA",US,CA,La Mesa,7,36.5797829,-121.8773456
"Medford, MA",US,MA,Medford,7,42.4171069,-71.1266333
"Brentwood, CA",US,CA,Brentwood,7,34.0535107,-118.4673608
"LaMirada, CA",US,CA,La Mirada,7,33.9060971,-118.0107092
"Salem, MA",US,MA,Salem,7,42.5243492,-70.8959527
"Norwalk, CA",US,CA,Norwalk,7,33.9140388,-118.1046324
"Ellenwood, GA",US,GA,Ellenwood,7,34.0343319,-84.4110791
"Campbell, CA",US,CA,Campbell,7,37.2929607,-121.930408
"Lorton, VA",US,VA,Lorton,7,38.7084843,-77.2206298
"Scarsdale, NY",US,NY,Scarsdale,7,40.9898474,-73.8084141
"Northville, MI",US,MI,Northville,7,42.4118919,-83.4953825
"Eagle, ID",US,ID,Eagle,7,43.6868588,-116.329832
"Lafayette, LA",US,LA,Lafayette,7,30.2262187,-92.0178202
"Natick, MA",US,MA,Natick,7,42.2736978,-71.3616315
"Oviedo, FL",US,FL,Oviedo,7,28.6785791,-81.1643816
"Newnan, GA",US,GA,Newnan,7,33.3717966,-84.802664
"Wellesley, MA",US,MA,Wellesley,7,42.291776,-71.3032752
"Florissant, MO",US,MO,Florissant,7,38.7950893,-90.327161
"BayShore, NY",US,NY,Bay Shore,7,40.7145161,-73.2464248
"Georgetown, TX",US,TX,Georgetown,7,30.6634625,-97.6638688
"Canton, GA",US,GA,Canton,7,34.2167625,-84.5046516
"Bear, DE",US,DE,Bear,7,39.6269891,-75.6538076
"Southlake, TX",US,TX,Southlake,7,32.9429021,-97.1312178
"Monterey, CA",US,CA,Monterey,7,36.600256,-121.8946388
"PlayadelRey, CA",US,CA,Playadel Rey,6,,
"InverGroveHeights, MN",US,MN,Inver Grove Heights,6,44.8479039,-93.0428119
"Morrisville, NC",US,NC,Morrisville,6,35.8082089,-78.8127977
"Springfield, IL",US,IL,Springfield,6,39.8023349,-89.651569
"TheWoodlands, TX",US,TX,The Woodlands,6,30.1694063,-95.4704925
"SanJuanCapistrano, CA",US,CA,San Juan Capistrano,6,33.5016932,-117.6625509
"NiagaraFalls, NY",US,NY,Niagara Falls,6,43.0843600,-79.0614686
"FountainValley, CA",US,CA,Fountain Valley,6,33.7038145,-117.9627349
"Glastonbury, CT",US,CT,Glastonbury,6,41.7148499,-72.6077753
"Wallingford, CT",US,CT,Wallingford,6,41.461612,-72.8227503
"MercerIsland, WA",US,WA,Mercer Island,6,47.5766324,-122.2276378
"NorthRichlandHills, TX",US,TX,North Richland Hills,6,32.8342952,-97.2289029
"VestaviaHills, AL",US,AL,Vestavia Hills,6,33.4487989,-86.7879492
"WestNewYork, NJ",US,NJ,West New York,6,40.7856117,-74.0093129
"Libertyville, IL",US,IL,Libertyville,6,42.2910474,-87.9565443
"SouthPasadena, CA",US,CA,South Pasadena,6,34.1133062,-118.1478291
"LewisCenter, OH",US,OH,Lewis Center,6,40.1983958,-83.0101843
"Stockbridge, GA",US,GA,Stockbridge,6,33.5452155,-84.2332194
"Simpsonville, SC",US,SC,Simpsonville,6,34.737433,-82.2554339
"CrystalLake, IL",US,IL,Crystal Lake,6,42.2411344,-88.3161965
"NorthBrunswick, NJ",US,NJ,North Brunswick,6,40.4539249,-74.4765450
"HallandaleBeach, FL",US,FL,Hallandale Beach,6,25.9812025,-80.1483790
"LagunaBeach, CA",US,CA,Laguna Beach,6,33.5438794,-117.783833
"HaciendaHeights, CA",US,CA,Hacienda Heights,6,33.9930677,-117.9686750
"Chesterfield, MO",US,MO,Chesterfield,6,38.6359048,-90.5310204
"FairfaxStation, VA",US,VA,Fairfax Station,6,38.7925500,-77.3451678
"SterlingHeights, MI",US,MI,Sterling Heights,6,42.5803122,-83.0302033
"NorthCharleston, SC",US,SC,North Charleston,6,32.8546197,-79.9748103
"JohnsIsland, SC",US,SC,Johns Island,6,32.7024009,-80.0481488
"Haddonfield, NJ",US,NJ,Haddonfield,6,39.8973845,-75.0368309
"ScotchPlains, NJ",US,NJ,Scotch Plains,6,40.6553800,-74.3898732
"FuquayVarina, NC",US,NC,Fuquay Varina,6,35.5843849,-78.7998691
"NorthBergen, NJ",US,NJ,North Bergen,6,40.8042674,-74.0120840
"QueensVillage, NY",US,NY,Queens Village,6,40.7267692,-73.7415208
"Carpinteria, CA",US,CA,Carpinteria,6,34.3966879,-119.523072
"Hendersonville, TN",US,TN,Hendersonville,6,36.3029299,-86.6063198
"Gainesville, VA",US,VA,Gainesville,6,38.7927405,-77.6292018
"CollegePark, MD",US,MD,College Park,6,38.9806660,-76.9369189
"GardenGrove, CA",US,CA,Garden Grove,6,33.7746292,-117.9463717
"LakewoodRanch, FL",US,FL,Lakewood Ranch,6,27.4091912,-82.3925244
"LosGatos, CA",US,CA,Los Gatos,6,37.2361305,-121.9615175
"RegoPark, NY",US,NY,Rego Park,6,40.7228650,-73.8621025
"Olney, MD",US,MD,Olney,6,39.1469872,-77.0722227
"Hilliard, OH",US,OH,Hilliard,6,40.0066774,-83.1999512
"OakPark, CA",US,CA,Oak Park,6,34.1792025,-118.7619719
"WestCovina, CA",US,CA,West Covina,6,34.0686208,-117.9389526
"Missoula, MT",US,MT,Missoula,6,46.8701049,-113.995267
"Wilmette, IL",US,IL,Wilmette,6,42.0887132,-87.7025069
"Martinez, CA",US,CA,Martinez,6,38.0190982,-122.138798
"Westbury, NY",US,NY,Westbury,6,40.7534447,-73.5858746
"Aldie, VA",US,VA,Aldie,6,38.975841,-77.6460477
"Humble, TX",US,TX,Humble,6,29.9831464,-95.2466233
"Grapevine, TX",US,TX,Grapevine,6,32.93963,-97.0782
"Marshfield, MA",US,MA,Marshfield,6,42.1459351,-70.7397626
"Tumwater, WA",US,WA,Tumwater,6,47.0148861,-122.9045241
"Hartford, CT",US,CT,Hartford,6,41.764582,-72.6908547
"Lisle, IL",US,IL,Lisle,6,41.7977505,-88.072982
"Waco, TX",US,TX,Waco,6,31.55836,-97.12975
"Athens, GA",US,GA,Athens,6,33.9159444,-83.3978789
"Rowlett, TX",US,TX,Rowlett,6,32.90148,-96.5529031
"Lincoln, CA",US,CA,Lincoln,6,38.8943426,-121.2977303
"Riverdale, GA",US,GA,Riverdale,6,33.5485673,-84.4125768
"Moorpark, CA",US,CA,Moorpark,6,34.2848669,-118.877889
"PhenixCity, AL",US,AL,Phenix City,6,32.4709761,-85.0007653
"Covington, GA",US,GA,Covington,6,33.6295587,-83.8529601
"Greenwood, IN",US,IN,Greenwood,6,39.6326364,-86.1198884
"Hialeah, FL",US,FL,Hialeah,6,25.8411684,-80.2790512
"Woodridge, IL",US,IL,Woodridge,6,41.7625473,-88.0338983
"Havertown, PA",US,PA,Havertown,6,39.9713695,-75.3102345
"DeLand, FL",US,FL,De Land,6,29.0338443,-81.3053536
"Sudbury, MA",US,MA,Sudbury,6,42.3614698,-71.431965
"Toledo, OH",US,OH,Toledo,6,41.6381693,-83.5416816
"NewLenox, IL",US,IL,New Lenox,6,41.5119761,-87.9656098
"Duluth, MN",US,MN,Duluth,6,46.8203898,-92.0852741
"FondduLac, WI",US,WI,Fonddu Lac,6,,
"CedarGrove, NJ",US,NJ,Cedar Grove,6,40.8517662,-74.2290350
"Burlingame, CA",US,CA,Burlingame,6,37.5799748,-122.345102
"SanAnselmo, CA",US,CA,San Anselmo,6,37.9744323,-122.5615030
"PonteVedra, FL",US,FL,Ponte Vedra,6,30.2396865,-81.3856384
"Madison, MS",US,MS,Madison,6,32.4618086,-90.1153638
"Mableton, GA",US,GA,Mableton,6,33.8199819,-84.5849788
"Berwyn, IL",US,IL,Berwyn,6,41.8333118,-87.7934768
"Lewiston, NY",US,NY,Lewiston,6,43.172555,-79.035878
"Goodyear, AZ",US,AZ,Goodyear,6,33.435078,-112.3577196
"Rogers, AR",US,AR,Rogers,6,36.3723437,-94.1059688
"Smithtown, NY",US,NY,Smithtown,6,40.8601295,-73.2134179
"Normal, IL",US,IL,Normal,6,40.5179938,-89.0084607
"Columbia, TN",US,TN,Columbia,6,35.6170163,-87.1002846
"Estero, FL",US,FL,Estero,6,26.4337771,-81.8019683
"Hutto, TX",US,TX,Hutto,6,30.54353,-97.54715
"Auburn, AL",US,AL,Auburn,6,32.5919528,-85.4959775
"GlenEllyn, IL",US,IL,Glen Ellyn,6,41.8775293,-88.0670118
"Ewing, NJ",US,NJ,Ewing,6,40.2688105,-74.8006895
"Ithaca, NY",US,NY,Ithaca,6,42.425219,-76.4614011
"Davenport, FL",US,FL,Davenport,6,28.1613455,-81.611069
"Lexington, MA",US,MA,Lexington,6,42.4149184,-71.2334633
"GlenAllen, VA",US,VA,Glen Allen,6,37.6648790,-77.4871236
"Ocoee, FL",US,FL,Ocoee,6,28.5561335,-81.5277243
"SanJuan, PR",US,PR,San Juan,6,18.3842390,-66.0534400
"Annandale, VA",US,VA,Annandale,6,38.838703,-77.1951755
"Palatine, IL",US,IL,Palatine,6,42.1129566,-88.0484019
"Delaware, OH",US,OH,Delaware,6,40.2986724,-83.067965
"Concord, NC",US,NC,Concord,6,35.3715256,-80.7200545
"KewGardens, NY",US,NY,Kew Gardens,6,40.7139415,-73.8307420
"LakeWorth, FL",US,FL,Lake Worth,6,26.6158910,-80.0691435
"Rye, NY",US,NY,Rye,6,40.9861506,-73.6820414
"Woodside, NY",US,NY,Woodside,6,40.7461604,-73.9032853
"Pottstown, PA",US,PA,Pottstown,6,40.2450235,-75.6521691
